county_fips,state,state_po,county_name,size,pct_change
13037.0,GEORGIA,GA,CALHOUN,s,0.06870229007633588
13039.0,GEORGIA,GA,CAMDEN,m,0.34350758853288355
13043.0,GEORGIA,GA,CANDLER,s,0.23684210526315796
13045.0,GEORGIA,GA,CARROLL,l,0.3027920410783056
13047.0,GEORGIA,GA,CATOOSA,m,0.4529448752881995
13049.0,GEORGIA,GA,CHARLTON,s,0.09860557768924294
13051.0,GEORGIA,GA,CHATHAM,l,0.256285117996468
13053.0,GEORGIA,GA,CHATTAHOOCHEE,s,0.12289562289562284
13055.0,GEORGIA,GA,CHATTOOGA,m,0.1494110353378797
13057.0,GEORGIA,GA,CHEROKEE,l,0.6960881455352543
13059.0,GEORGIA,GA,CLARKE,l,0.217714420835726
13061.0,GEORGIA,GA,CLAY,s,0.13342898134863712
13063.0,GEORGIA,GA,CLAYTON,l,0.22060854001534125
13065.0,GEORGIA,GA,CLINCH,s,0.08892128279883371
13067.0,GEORGIA,GA,COBB,l,0.3854897233966812
13069.0,GEORGIA,GA,COFFEE,m,0.1018563751831949
13071.0,GEORGIA,GA,COLQUITT,m,0.2090672827028588
13073.0,GEORGIA,GA,COLUMBIA,l,0.5479430295970773
13075.0,GEORGIA,GA,COOK,m,0.17455790074158584
13077.0,GEORGIA,GA,COWETA,l,0.4599288427908099
13079.0,GEORGIA,GA,CRAWFORD,m,0.13652357494722023
13081.0,GEORGIA,GA,CRISP,m,0.05252026788861475
13083.0,GEORGIA,GA,DADE,m,0.3067357512953368
13085.0,GEORGIA,GA,DAWSON,m,0.7168508287292819
13087.0,GEORGIA,GA,DECATUR,m,0.1590688651794374
13089.0,GEORGIA,GA,DEKALB,l,0.22618848709074268
13091.0,GEORGIA,GA,DODGE,m,0.1805328983143013
13093.0,GEORGIA,GA,DOOLY,s,0.02083333333333326
13095.0,GEORGIA,GA,DOUGHERTY,m,0.05430912444768565
13097.0,GEORGIA,GA,DOUGLAS,l,0.38071278825995813
13099.0,GEORGIA,GA,EARLY,s,0.12407749077490782
13101.0,GEORGIA,GA,ECHOLS,s,0.07051282051282048
13103.0,GEORGIA,GA,EFFINGHAM,m,0.590768596744282
13105.0,GEORGIA,GA,ELBERT,m,0.1339109885781804
13107.0,GEORGIA,GA,EMANUEL,m,0.18439425051334712
13109.0,GEORGIA,GA,EVANS,s,0.1716814159292035
13111.0,GEORGIA,GA,FANNIN,m,0.33697347893915763
13113.0,GEORGIA,GA,FAYETTE,l,0.4200738704689915
13115.0,GEORGIA,GA,FLOYD,m,0.3110601594060487
13117.0,GEORGIA,GA,FORSYTH,l,0.7987810075867361
13119.0,GEORGIA,GA,FRANKLIN,m,0.2815768302493966
13121.0,GEORGIA,GA,FULTON,xl,0.283092802246079
13123.0,GEORGIA,GA,GILMER,m,0.4921119592875318
13125.0,GEORGIA,GA,GLASCOCK,s,0.12318840579710155
13127.0,GEORGIA,GA,GLYNN,m,0.34853503184713386
13129.0,GEORGIA,GA,GORDON,m,0.3781829613329142
13131.0,GEORGIA,GA,GRADY,m,0.20112844341188185
13133.0,GEORGIA,GA,GREENE,m,0.2778993435448578
13135.0,GEORGIA,GA,GWINNETT,l,0.4554476897799016
13137.0,GEORGIA,GA,HABERSHAM,m,0.43495771244462333
13139.0,GEORGIA,GA,HALL,l,0.5470333745364648
13141.0,GEORGIA,GA,HANCOCK,s,0.10514624213254353
13143.0,GEORGIA,GA,HARALSON,m,0.21491525423728808
13145.0,GEORGIA,GA,HARRIS,m,0.33553597650513955
13147.0,GEORGIA,GA,HART,m,0.22127659574468095
13149.0,GEORGIA,GA,HEARD,s,0.10901749663526239
13151.0,GEORGIA,GA,HENRY,l,0.4638512096210321
13153.0,GEORGIA,GA,HOUSTON,l,0.4291668514166629
13155.0,GEORGIA,GA,IRWIN,s,0.13131313131313127
13157.0,GEORGIA,GA,JACKSON,m,0.7016254731685594
13159.0,GEORGIA,GA,JASPER,m,0.14054404145077726
13161.0,GEORGIA,GA,JEFF DAVIS,m,0.14095449500554946
13163.0,GEORGIA,GA,JEFFERSON,m,0.06281078251766559
13165.0,GEORGIA,GA,JENKINS,s,0.12733748886910057
13167.0,GEORGIA,GA,JOHNSON,s,0.07570422535211274
13169.0,GEORGIA,GA,JONES,m,0.23403181014895225
13171.0,GEORGIA,GA,LAMAR,m,0.1519823788546255
13173.0,GEORGIA,GA,LANIER,s,0.2642679900744418
13175.0,GEORGIA,GA,LAURENS,m,0.1956457345971565
13177.0,GEORGIA,GA,LEE,m,0.43785488958990526
13179.0,GEORGIA,GA,LIBERTY,m,0.370761825031394
13181.0,GEORGIA,GA,LINCOLN,s,0.12725844461901015
13183.0,GEORGIA,GA,LONG,m,0.4948529411764706
13185.0,GEORGIA,GA,LOWNDES,m,0.3354354753053639
13187.0,GEORGIA,GA,LUMPKIN,m,0.40810810810810816
13189.0,GEORGIA,GA,MCDUFFIE,m,0.12679102460124358
13191.0,GEORGIA,GA,MCINTOSH,m,0.13417281806339565
13193.0,GEORGIA,GA,MACON,s,0.05619223659889094
13195.0,GEORGIA,GA,MADISON,m,0.4065979381443299
13197.0,GEORGIA,GA,MARION,s,0.08079142621599344
13199.0,GEORGIA,GA,MERIWETHER,m,0.12697160883280767
13201.0,GEORGIA,GA,MILLER,s,0.202247191011236
13205.0,GEORGIA,GA,MITCHELL,m,0.14371600343544233
13207.0,GEORGIA,GA,MONROE,m,0.2276673200784094
13209.0,GEORGIA,GA,MONTGOMERY,s,0.1558441558441559
13211.0,GEORGIA,GA,MORGAN,m,0.259857303792715
13213.0,GEORGIA,GA,MURRAY,m,0.27888888888888896
13215.0,GEORGIA,GA,MUSCOGEE,l,0.24285463350982406
13217.0,GEORGIA,GA,NEWTON,l,0.35779063938385813
13219.0,GEORGIA,GA,OCONEE,m,0.4624619243863106
13221.0,GEORGIA,GA,OGLETHORPE,m,0.33042053522665205
13223.0,GEORGIA,GA,PAULDING,l,0.6479334257975036
13225.0,GEORGIA,GA,PEACH,m,0.1607843137254903
13227.0,GEORGIA,GA,PICKENS,m,0.41889843355229917
13229.0,GEORGIA,GA,PIERCE,m,0.21816168327796226
13231.0,GEORGIA,GA,PIKE,m,0.21370967741935476
13233.0,GEORGIA,GA,POLK,m,0.27589815137774676
13235.0,GEORGIA,GA,PULASKI,s,0.10235507246376807
13237.0,GEORGIA,GA,PUTNAM,m,0.25018129079042795
13239.0,GEORGIA,GA,QUITMAN,s,0.0780911062906724
13241.0,GEORGIA,GA,RABUN,m,0.3739612188365651
13243.0,GEORGIA,GA,RANDOLPH,s,0.045682102628285426
13245.0,GEORGIA,GA,RICHMOND,l,0.2112098987995248
13247.0,GEORGIA,GA,ROCKDALE,m,0.34353902386583535
13249.0,GEORGIA,GA,SCHLEY,s,0.15211970074812964
13251.0,GEORGIA,GA,SCREVEN,m,0.15695652173913044
13253.0,GEORGIA,GA,SEMINOLE,s,0.05466778805719086
13255.0,GEORGIA,GA,SPALDING,m,0.2593780057710804
13257.0,GEORGIA,GA,STEPHENS,m,0.29831246597713656
13259.0,GEORGIA,GA,STEWART,s,-0.032733224222585955
13261.0,GEORGIA,GA,SUMTER,m,0.14456521739130435
13263.0,GEORGIA,GA,TALBOT,s,0.05594405594405605
13265.0,GEORGIA,GA,TALIAFERRO,s,0.029357798165137616
13267.0,GEORGIA,GA,TATTNALL,m,0.22605591909577627
13269.0,GEORGIA,GA,TAYLOR,s,0.07021604938271597
13271.0,GEORGIA,GA,TELFAIR,s,0.13252094440213247
13273.0,GEORGIA,GA,TERRELL,s,0.048081164534627296
13275.0,GEORGIA,GA,THOMAS,m,0.21926631195743496
13277.0,GEORGIA,GA,TIFT,m,0.22429261559696334
13279.0,GEORGIA,GA,TOOMBS,m,0.2570573139435415
13281.0,GEORGIA,GA,TOWNS,m,0.28099173553719003
13283.0,GEORGIA,GA,TREUTLEN,s,0.10440835266821336
13285.0,GEORGIA,GA,TROUP,m,0.19201070729949543
13287.0,GEORGIA,GA,TURNER,s,0.131621187800963
13289.0,GEORGIA,GA,TWIGGS,s,0.03703703703703698
13291.0,GEORGIA,GA,UNION,m,0.4268976057055527
13293.0,GEORGIA,GA,UPSON,m,0.20892086330935244
13295.0,GEORGIA,GA,WALKER,m,0.36868327402135237
13297.0,GEORGIA,GA,WALTON,l,0.5294259527255185
13299.0,GEORGIA,GA,WARE,m,0.22412790697674412
13301.0,GEORGIA,GA,WARREN,s,0.11796042617960434
13303.0,GEORGIA,GA,WASHINGTON,m,0.1261904761904762
13305.0,GEORGIA,GA,WAYNE,m,0.31651151396374333
13307.0,GEORGIA,GA,WEBSTER,s,0.35095137420718814
13309.0,GEORGIA,GA,WHEELER,s,0.06656346749226016
13311.0,GEORGIA,GA,WHITE,m,0.44026284348864997
13313.0,GEORGIA,GA,WHITFIELD,m,0.34433665112763
13315.0,GEORGIA,GA,WILCOX,s,0.011737089201877993
13317.0,GEORGIA,GA,WILKES,s,0.16883116883116878
13319.0,GEORGIA,GA,WILKINSON,s,0.09556494192185849
13321.0,GEORGIA,GA,WORTH,m,0.1856435643564356
15001.0,HAWAII,HI,HAWAII,l,0.42347124263796987
15003.0,HAWAII,HI,HONOLULU,l,0.359541480739459
15007.0,HAWAII,HI,KAUAI,m,0.2898031113271755
15009.0,HAWAII,HI,MAUI,l,0.4129330943847074
16001.0,IDAHO,ID,ADA,l,0.5928089115583335
16003.0,IDAHO,ID,ADAMS,s,0.42409638554216866
16005.0,IDAHO,ID,BANNOCK,m,0.419648037130149
16007.0,IDAHO,ID,BEAR LAKE,s,0.37254901960784315
16009.0,IDAHO,ID,BENEWAH,s,0.26883116883116887
16011.0,IDAHO,ID,BINGHAM,m,0.41039671682626544
16013.0,IDAHO,ID,BLAINE,m,0.3901184538653366
16015.0,IDAHO,ID,BOISE,s,0.5495495495495495
16017.0,IDAHO,ID,BONNER,m,0.42808042619006703
16019.0,IDAHO,ID,BONNEVILLE,l,0.5961926091825307
16021.0,IDAHO,ID,BOUNDARY,m,0.307609860664523
16023.0,IDAHO,ID,BUTTE,s,0.17500000000000004
16025.0,IDAHO,ID,CAMAS,s,0.3545454545454545
16027.0,IDAHO,ID,CANYON,l,0.532962151276432
16029.0,IDAHO,ID,CARIBOU,s,0.5904059040590406
16031.0,IDAHO,ID,CASSIA,m,0.4131274131274132
16033.0,IDAHO,ID,CLARK,xs,-0.06818181818181823
16035.0,IDAHO,ID,CLEARWATER,s,0.24573863636363646
16037.0,IDAHO,ID,CUSTER,s,0.41217798594847777
16039.0,IDAHO,ID,ELMORE,m,0.4338478500551268
16041.0,IDAHO,ID,FRANKLIN,m,0.7064935064935065
16043.0,IDAHO,ID,FREMONT,m,0.5330261136712751
16045.0,IDAHO,ID,GEM,m,0.467046379170057
16047.0,IDAHO,ID,GOODING,m,0.3505376344086022
16049.0,IDAHO,ID,IDAHO,m,0.3051839464882944
16051.0,IDAHO,ID,JEFFERSON,m,0.701844262295082
16053.0,IDAHO,ID,JEROME,m,0.42437923250564324
16055.0,IDAHO,ID,KOOTENAI,l,0.49483521888834225
16057.0,IDAHO,ID,LATAH,m,0.2647967379216607
16059.0,IDAHO,ID,LEMHI,s,0.4079126875852661
16061.0,IDAHO,ID,LEWIS,s,0.2925925925925925
16063.0,IDAHO,ID,LINCOLN,s,0.1499999999999999
16065.0,IDAHO,ID,MADISON,m,1.2198168193172356
16067.0,IDAHO,ID,MINIDOKA,m,0.32819194515852623
16069.0,IDAHO,ID,NEZ PERCE,m,0.38483844241922127
16071.0,IDAHO,ID,ONEIDA,s,0.3532608695652173
16073.0,IDAHO,ID,OWYHEE,s,0.3807106598984771
16075.0,IDAHO,ID,PAYETTE,m,0.4339747843397479
16077.0,IDAHO,ID,POWER,s,0.23748211731044355
16079.0,IDAHO,ID,SHOSHONE,m,0.22326589595375723
16081.0,IDAHO,ID,TETON,m,0.5368226030569707
16083.0,IDAHO,ID,TWIN FALLS,m,0.5066581100593615
16085.0,IDAHO,ID,VALLEY,m,0.555671719811814
16087.0,IDAHO,ID,WASHINGTON,s,0.38273195876288657
17001.0,ILLINOIS,IL,ADAMS,m,0.12467430953621683
17003.0,ILLINOIS,IL,ALEXANDER,s,-0.11727416798732171
17005.0,ILLINOIS,IL,BOND,m,0.1063829787234043
17007.0,ILLINOIS,IL,BOONE,m,0.17315824616069442
17009.0,ILLINOIS,IL,BROWN,s,0.021008403361344463
17011.0,ILLINOIS,IL,BUREAU,m,0.10615359097694466
17013.0,ILLINOIS,IL,CALHOUN,s,-0.0838971583220568
17015.0,ILLINOIS,IL,CARROLL,m,0.12300776460972629
17017.0,ILLINOIS,IL,CASS,s,-0.0037014188772362955
17019.0,ILLINOIS,IL,CHAMPAIGN,l,0.13822127371003456
17021.0,ILLINOIS,IL,CHRISTIAN,m,0.08592184368737477
17023.0,ILLINOIS,IL,CLARK,m,0.06180074587107076
17025.0,ILLINOIS,IL,CLAY,m,0.10686274509803928
17027.0,ILLINOIS,IL,CLINTON,m,0.13891001267427128
17029.0,ILLINOIS,IL,COLES,m,0.10370775755917361
17031.0,ILLINOIS,IL,COOK,xl,0.07073872201674258
17033.0,ILLINOIS,IL,CRAWFORD,m,0.10542168674698793
17035.0,ILLINOIS,IL,CUMBERLAND,m,0.10766246362754606
17037.0,ILLINOIS,IL,DEKALB,m,0.2040945959151763
17039.0,ILLINOIS,IL,DE WITT,m,0.14712041884816762
17041.0,ILLINOIS,IL,DOUGLAS,m,0.19805028219599796
17043.0,ILLINOIS,IL,DUPAGE,xl,0.23007409610623641
17045.0,ILLINOIS,IL,EDGAR,m,0.052426101505856026
17047.0,ILLINOIS,IL,EDWARDS,s,0.12442396313364057
17049.0,ILLINOIS,IL,EFFINGHAM,m,0.20531949399935123
17051.0,ILLINOIS,IL,FAYETTE,m,0.003848268279274425
17053.0,ILLINOIS,IL,FORD,m,0.24045261669024054
17055.0,ILLINOIS,IL,FRANKLIN,m,0.006981171990691815
17057.0,ILLINOIS,IL,FULTON,m,0.06032936572639813
17059.0,ILLINOIS,IL,GALLATIN,s,-0.05327245053272456
17061.0,ILLINOIS,IL,GREENE,m,0.1195020746887967
17063.0,ILLINOIS,IL,GRUNDY,m,0.19355238685678855
17065.0,ILLINOIS,IL,HAMILTON,s,0.027431421446383997
17067.0,ILLINOIS,IL,HANCOCK,m,0.08228143992519876
17069.0,ILLINOIS,IL,HARDIN,s,0.06904761904761902
17071.0,ILLINOIS,IL,HENDERSON,s,0.02770562770562779
17073.0,ILLINOIS,IL,HENRY,m,0.10438507496336369
17075.0,ILLINOIS,IL,IROQUOIS,m,0.1613418530351438
17077.0,ILLINOIS,IL,JACKSON,m,-0.0389375966993295
17079.0,ILLINOIS,IL,JASPER,m,0.08982683982683981
17081.0,ILLINOIS,IL,JEFFERSON,m,0.041355932203389845
17083.0,ILLINOIS,IL,JERSEY,m,0.10526315789473695
17085.0,ILLINOIS,IL,JO DAVIESS,m,0.1450022411474674
17087.0,ILLINOIS,IL,JOHNSON,m,0.12171628721541161
17089.0,ILLINOIS,IL,KANE,l,0.25564076592871277
17091.0,ILLINOIS,IL,KANKAKEE,m,0.06852564440461761
17093.0,ILLINOIS,IL,KENDALL,l,0.332904677704549
17095.0,ILLINOIS,IL,KNOX,m,0.06148963602102553
17097.0,ILLINOIS,IL,LAKE,l,0.19250708670621575
17099.0,ILLINOIS,IL,LASALLE,l,0.14833955892135298
17101.0,ILLINOIS,IL,LAWRENCE,m,0.10000000000000009
17103.0,ILLINOIS,IL,LEE,m,0.1590086830680173
17105.0,ILLINOIS,IL,LIVINGSTON,m,0.14715386527467067
17107.0,ILLINOIS,IL,LOGAN,m,0.1590703290069424
17109.0,ILLINOIS,IL,MCDONOUGH,m,-0.055975794251134636
17111.0,ILLINOIS,IL,MCHENRY,l,0.2853642090028452
17113.0,ILLINOIS,IL,MCLEAN,l,0.21375290087302456
17115.0,ILLINOIS,IL,MACON,m,0.08199313089461913
17117.0,ILLINOIS,IL,MACOUPIN,m,0.1010614441620572
17119.0,ILLINOIS,IL,MADISON,l,0.14329768517603347
17121.0,ILLINOIS,IL,MARION,m,0.03547722590981928
17123.0,ILLINOIS,IL,MARSHALL,m,0.12073784237003915
17125.0,ILLINOIS,IL,MASON,m,-0.014399205561072548
17127.0,ILLINOIS,IL,MASSAC,m,0.10718870346598197
17129.0,ILLINOIS,IL,MENARD,m,0.11282333516785914
17131.0,ILLINOIS,IL,MERCER,m,0.06805600781504406
17133.0,ILLINOIS,IL,MONROE,m,0.1868112014453478
17135.0,ILLINOIS,IL,MONTGOMERY,m,0.1144406392694064
17137.0,ILLINOIS,IL,MORGAN,m,0.08091993185689939
17139.0,ILLINOIS,IL,MOULTRIE,m,0.12221471978392984
17141.0,ILLINOIS,IL,OGLE,m,0.1711801242236024
17143.0,ILLINOIS,IL,PEORIA,l,0.14498160798738824
17145.0,ILLINOIS,IL,PERRY,m,0.06092607636068248
17147.0,ILLINOIS,IL,PIATT,m,0.258601134215501
17149.0,ILLINOIS,IL,PIKE,m,0.050247699929228506
17151.0,ILLINOIS,IL,POPE,s,0.15466666666666673
17153.0,ILLINOIS,IL,PULASKI,s,-0.07380457380457384
17155.0,ILLINOIS,IL,PUTNAM,s,0.16652136006974727
17157.0,ILLINOIS,IL,RANDOLPH,m,0.044489677231753344
17159.0,ILLINOIS,IL,RICHLAND,m,0.15530303030303028
17161.0,ILLINOIS,IL,ROCK ISLAND,l,0.13601461390798186
17163.0,ILLINOIS,IL,ST. CLAIR,l,0.12458028836658097
17165.0,ILLINOIS,IL,SALINE,m,0.08437013996889586
17167.0,ILLINOIS,IL,SANGAMON,l,0.19581000806707904
17169.0,ILLINOIS,IL,SCHUYLER,s,-0.006511627906976791
17171.0,ILLINOIS,IL,SCOTT,s,0.06915887850467284
17173.0,ILLINOIS,IL,SHELBY,m,0.09440559440559437
17175.0,ILLINOIS,IL,STARK,s,0.0852197070572569
17177.0,ILLINOIS,IL,STEPHENSON,m,0.16567971163748707
17179.0,ILLINOIS,IL,TAZEWELL,l,0.19985496736765773
17181.0,ILLINOIS,IL,UNION,m,0.07368859283930052
17183.0,ILLINOIS,IL,VERMILION,m,0.028289670285885027
17185.0,ILLINOIS,IL,WABASH,m,0.08861859252823634
17187.0,ILLINOIS,IL,WARREN,m,0.034482758620689724
17189.0,ILLINOIS,IL,WASHINGTON,m,0.1332872928176796
17191.0,ILLINOIS,IL,WAYNE,m,0.13263358778625944
17193.0,ILLINOIS,IL,WHITE,m,0.07436260623229463
17195.0,ILLINOIS,IL,WHITESIDE,m,0.11037607612143185
17197.0,ILLINOIS,IL,WILL,l,0.2105484871023584
17199.0,ILLINOIS,IL,WILLIAMSON,m,0.18937186808064332
17201.0,ILLINOIS,IL,WINNEBAGO,l,0.1497496096063755
17203.0,ILLINOIS,IL,WOODFORD,m,0.2097407698350353
18001.0,INDIANA,IN,ADAMS,m,0.1536541889483065
18003.0,INDIANA,IN,ALLEN,l,0.32153046116066597
18005.0,INDIANA,IN,BARTHOLOMEW,m,0.31429732750736705
18007.0,INDIANA,IN,BENTON,s,0.17325581395348832
18009.0,INDIANA,IN,BLACKFORD,s,0.10699919549477066
18011.0,INDIANA,IN,BOONE,m,0.4972988900893822
18013.0,INDIANA,IN,BROWN,m,0.20571882446386014
18015.0,INDIANA,IN,CARROLL,m,0.17547568710359407
18017.0,INDIANA,IN,CASS,m,0.14498536844905563
18019.0,INDIANA,IN,CLARK,l,0.22782858358145464
18021.0,INDIANA,IN,CLAY,m,0.10667823070251514
18023.0,INDIANA,IN,CLINTON,m,0.19226676126285924
18025.0,INDIANA,IN,CRAWFORD,s,0.024187452758881234
18027.0,INDIANA,IN,DAVIESS,m,0.20500000000000007
18029.0,INDIANA,IN,DEARBORN,m,0.11529797255785379
18031.0,INDIANA,IN,DECATUR,m,0.14992927864215
18033.0,INDIANA,IN,DEKALB,m,0.2597666159309995
18035.0,INDIANA,IN,DELAWARE,m,0.12785765438219587
18037.0,INDIANA,IN,DUBOIS,m,0.16756355539061052
18039.0,INDIANA,IN,ELKHART,l,0.2588235294117647
18041.0,INDIANA,IN,FAYETTE,m,-0.006660746003552376
18043.0,INDIANA,IN,FLOYD,m,0.2557188956615275
18045.0,INDIANA,IN,FOUNTAIN,m,0.10365853658536595
18047.0,INDIANA,IN,FRANKLIN,m,0.08532249873032005
18049.0,INDIANA,IN,FULTON,m,0.16326530612244894
18051.0,INDIANA,IN,GIBSON,m,0.08116097823165824
18053.0,INDIANA,IN,GRANT,m,0.14336661911554915
18055.0,INDIANA,IN,GREENE,m,0.15705018777739843
18057.0,INDIANA,IN,HAMILTON,l,0.5435796238408745
18059.0,INDIANA,IN,HANCOCK,m,0.44822551662174304
18061.0,INDIANA,IN,HARRISON,m,0.11708132970938734
18063.0,INDIANA,IN,HENDRICKS,l,0.4426548672566373
18065.0,INDIANA,IN,HENRY,m,0.08196721311475419
18067.0,INDIANA,IN,HOWARD,m,0.1861792242532323
18069.0,INDIANA,IN,HUNTINGTON,m,0.21363377067883627
18071.0,INDIANA,IN,JACKSON,m,0.11943793911007017
18073.0,INDIANA,IN,JASPER,m,0.14088314809252034
18075.0,INDIANA,IN,JAY,m,0.01958708311275803
18077.0,INDIANA,IN,JEFFERSON,m,0.09361997226074892
18079.0,INDIANA,IN,JENNINGS,m,0.06725888324873086
18081.0,INDIANA,IN,JOHNSON,l,0.4283404550179004
18083.0,INDIANA,IN,KNOX,m,0.07820784729586427
18085.0,INDIANA,IN,KOSCIUSKO,m,0.32488515761127834
18087.0,INDIANA,IN,LAGRANGE,m,0.13221153846153855
18089.0,INDIANA,IN,LAKE,l,0.0678582118270834
18091.0,INDIANA,IN,LAPORTE,m,0.13279119102939685
18093.0,INDIANA,IN,LAWRENCE,m,0.17838479809976238
18095.0,INDIANA,IN,MADISON,l,0.049959666577036765
18097.0,INDIANA,IN,MARION,l,0.16380067543764887
18099.0,INDIANA,IN,MARSHALL,m,0.19049604001667353
18101.0,INDIANA,IN,MARTIN,s,0.14755959137343932
18103.0,INDIANA,IN,MIAMI,m,0.16955892986261745
18105.0,INDIANA,IN,MONROE,l,0.16498129530044414
18107.0,INDIANA,IN,MONTGOMERY,m,0.25312314098750743
18109.0,INDIANA,IN,MORGAN,m,0.28824503311258276
18111.0,INDIANA,IN,NEWTON,m,0.07478632478632474
18113.0,INDIANA,IN,NOBLE,m,0.19364754098360648
18115.0,INDIANA,IN,OHIO,s,-0.026239067055393583
18117.0,INDIANA,IN,ORANGE,m,0.0859375
18119.0,INDIANA,IN,OWEN,m,0.2435765673175745
18121.0,INDIANA,IN,PARKE,m,0.043025676613462904
18123.0,INDIANA,IN,PERRY,m,0.046048334421946446
18125.0,INDIANA,IN,PIKE,m,0.09097918272937555
18127.0,INDIANA,IN,PORTER,l,0.18024706022092896
18129.0,INDIANA,IN,POSEY,m,0.08236296506674234
18131.0,INDIANA,IN,PULASKI,m,0.10248681235870394
18133.0,INDIANA,IN,PUTNAM,m,0.1758045292014303
18135.0,INDIANA,IN,RANDOLPH,m,0.027391659852820993
18137.0,INDIANA,IN,RIPLEY,m,0.12262242007284496
18139.0,INDIANA,IN,RUSH,m,0.15016393442622955
18141.0,INDIANA,IN,ST. JOSEPH,l,0.14629105106024642
18143.0,INDIANA,IN,SCOTT,m,0.02233156699470107
18145.0,INDIANA,IN,SHELBY,m,0.18271721214975267
18147.0,INDIANA,IN,SPENCER,m,0.1230339042292905
18149.0,INDIANA,IN,STARKE,m,0.06468461229409406
18151.0,INDIANA,IN,STEUBEN,m,0.2053952991452992
18153.0,INDIANA,IN,SULLIVAN,m,0.018930430667297715
18155.0,INDIANA,IN,SWITZERLAND,s,0.03655913978494629
18157.0,INDIANA,IN,TIPPECANOE,l,0.28352026977494327
18159.0,INDIANA,IN,TIPTON,m,0.15563957151858854
18161.0,INDIANA,IN,UNION,s,0.029370629370629286
18163.0,INDIANA,IN,VANDERBURGH,l,0.20627409744128977
18165.0,INDIANA,IN,VERMILLION,m,0.030754444978375872
18167.0,INDIANA,IN,VIGO,m,0.1375933714142239
18169.0,INDIANA,IN,WABASH,m,0.15772034459907225
18171.0,INDIANA,IN,WARREN,s,0.1609058402860548
18173.0,INDIANA,IN,WARRICK,m,0.3122386088487783
18175.0,INDIANA,IN,WASHINGTON,m,0.05614567526555381
18177.0,INDIANA,IN,WAYNE,m,0.14443643354962754
18179.0,INDIANA,IN,WELLS,m,0.13225058004640378
18181.0,INDIANA,IN,WHITE,m,0.17065637065637063
18183.0,INDIANA,IN,WHITLEY,m,0.2530334418467002
19001.0,IOWA,IA,ADAIR,s,0.057369814651368145
19003.0,IOWA,IA,ADAMS,s,0.04424778761061954
19005.0,IOWA,IA,ALLAMAKEE,m,0.06402313093762912
19007.0,IOWA,IA,APPANOOSE,m,0.04244762954796033
19009.0,IOWA,IA,AUDUBON,s,-0.008333333333333304
19011.0,IOWA,IA,BENTON,m,0.10303548525010697
19013.0,IOWA,IA,BLACK HAWK,l,0.10591629696274008
19015.0,IOWA,IA,BOONE,m,0.13752030319436925
19017.0,IOWA,IA,BREMER,m,0.11239731142643761
19019.0,IOWA,IA,BUCHANAN,m,0.05012594458438291
19021.0,IOWA,IA,BUENA VISTA,m,0.03676470588235303
19023.0,IOWA,IA,BUTLER,m,0.12378303198887353
19025.0,IOWA,IA,CALHOUN,s,0.05150214592274671
19027.0,IOWA,IA,CARROLL,m,0.04381988516168023
19029.0,IOWA,IA,CASS,m,0.12813941568426457
19031.0,IOWA,IA,CEDAR,m,0.2050569602667407
19033.0,IOWA,IA,CERRO GORDO,m,0.10940985601297903
19035.0,IOWA,IA,CHEROKEE,m,0.1530673019654556
19037.0,IOWA,IA,CHICKASAW,m,-0.014563106796116498
19039.0,IOWA,IA,CLARKE,s,0.0006825938566552558
19041.0,IOWA,IA,CLAY,m,0.18363717207647845
19043.0,IOWA,IA,CLAYTON,m,0.03181958603645341
19045.0,IOWA,IA,CLINTON,m,0.07102526002971765
19047.0,IOWA,IA,CRAWFORD,m,0.11501757910597687
19049.0,IOWA,IA,DALLAS,l,0.7119291764855742
19051.0,IOWA,IA,DAVIS,s,0.0368474923234392
19053.0,IOWA,IA,DECATUR,s,-0.06744379683597002
19055.0,IOWA,IA,DELAWARE,m,0.06763611768684474
19057.0,IOWA,IA,DES MOINES,m,0.0829274232830004
19059.0,IOWA,IA,DICKINSON,m,0.19797120418848158
19061.0,IOWA,IA,DUBUQUE,l,0.12284463894967179
19063.0,IOWA,IA,EMMET,s,0.12011790714812087
19065.0,IOWA,IA,FAYETTE,m,0.03957712117104917
19067.0,IOWA,IA,FLOYD,m,-0.002201950298836075
19069.0,IOWA,IA,FRANKLIN,s,0.08908238446081707
19071.0,IOWA,IA,FREMONT,s,0.12149532710280364
19073.0,IOWA,IA,GREENE,s,0.04612655233589602
19075.0,IOWA,IA,GRUNDY,m,0.18857758620689657
19077.0,IOWA,IA,GUTHRIE,m,0.1460739030023095
19079.0,IOWA,IA,HAMILTON,m,0.042920029347028654
19081.0,IOWA,IA,HANCOCK,m,0.06049149338374282
19083.0,IOWA,IA,HARDIN,m,0.06781485468245418
19085.0,IOWA,IA,HARRISON,m,0.1450023463162835
19087.0,IOWA,IA,HENRY,m,0.12775482093663904
19089.0,IOWA,IA,HOWARD,s,0.0566487775790101
19091.0,IOWA,IA,HUMBOLDT,s,0.15175718849840258
19093.0,IOWA,IA,IDA,s,0.15782828282828287
19095.0,IOWA,IA,IOWA,m,0.15012970168612183
19097.0,IOWA,IA,JACKSON,m,0.05003909304143872
19099.0,IOWA,IA,JASPER,m,0.08833872555915034
19101.0,IOWA,IA,JEFFERSON,m,0.1641509433962265
19103.0,IOWA,IA,JOHNSON,l,0.1788247011952191
19105.0,IOWA,IA,JONES,m,0.11249009770266705
