county_fips,POP_ESTIMATE_2020,state,state_po,county_name,fixed_fips,size,size,state_po,county_name,2020,POP_ESTIMATE_2020,fixed_fips
19133,8742.0,IOWA,IA,MONONA,19133,xs,xs,IA,MONONA,-0.01732405593970804,8742.0,19133
19135,7593.0,IOWA,IA,MONROE,19135,xs,xs,IA,MONROE,0.055460591438546036,7593.0,19135
19137,10333.0,IOWA,IA,MONTGOMERY,19137,xs,xs,IA,MONTGOMERY,-0.02967101446449022,10333.0,19137
19139,43143.0,IOWA,IA,MUSCATINE,19139,xs,xs,IA,MUSCATINE,0.009656038866891564,43143.0,19139
19141,14150.0,IOWA,IA,O'BRIEN,19141,xs,xs,IA,O'BRIEN,-0.029382966553871737,14150.0,19141
19143,6198.0,IOWA,IA,OSCEOLA,19143,xs,xs,IA,OSCEOLA,0.013271467775144208,6198.0,19143
19145,15190.0,IOWA,IA,PAGE,19145,xs,xs,IA,PAGE,-0.007444476830319957,15190.0,19145
19147,8986.0,IOWA,IA,PALO ALTO,19147,xs,xs,IA,PALO ALTO,0.0170928892211909,8986.0,19147
19149,25692.0,IOWA,IA,PLYMOUTH,19149,xs,xs,IA,PLYMOUTH,-0.020308195395397632,25692.0,19149
19151,7065.0,IOWA,IA,POCAHONTAS,19151,xs,xs,IA,POCAHONTAS,0.046794999558402384,7065.0,19151
19153,493022.0,IOWA,IA,POLK,19153,m,m,IA,POLK,-0.03587647150731836,493022.0,19153
19155,93669.0,IOWA,IA,POTTAWATTAMIE,19155,xs,xs,IA,POTTAWATTAMIE,-0.04301581139550764,93669.0,19155
19157,18631.0,IOWA,IA,POWESHIEK,19157,xs,xs,IA,POWESHIEK,0.06952227444877783,18631.0,19157
19159,4639.0,IOWA,IA,RINGGOLD,19159,xs,xs,IA,RINGGOLD,0.07046076399541673,4639.0,19159
19161,9799.0,IOWA,IA,SAC,19161,xs,xs,IA,SAC,0.017384140968552175,9799.0,19161
19163,174609.0,IOWA,IA,SCOTT,19163,s,s,IA,SCOTT,-0.017078857934262684,174609.0,19163
19165,11735.0,IOWA,IA,SHELBY,19165,xs,xs,IA,SHELBY,-0.0188581732574164,11735.0,19165
19167,35885.0,IOWA,IA,SIOUX,19167,xs,xs,IA,SIOUX,-0.016644084671343262,35885.0,19167
19169,98649.0,IOWA,IA,STORY,19169,s,s,IA,STORY,-0.04579388252146284,98649.0,19169
19171,17081.0,IOWA,IA,TAMA,19171,xs,xs,IA,TAMA,-0.00961892050037419,17081.0,19171
19173,5862.0,IOWA,IA,TAYLOR,19173,xs,xs,IA,TAYLOR,0.0839427343416026,5862.0,19173
19175,12132.0,IOWA,IA,UNION,19175,xs,xs,IA,UNION,0.042517934114239375,12132.0,19175
19177,7222.0,IOWA,IA,VAN BUREN,19177,xs,xs,IA,VAN BUREN,0.053907142435442035,7222.0,19177
19179,35326.0,IOWA,IA,WAPELLO,19179,xs,xs,IA,WAPELLO,0.03161812982236953,35326.0,19179
19181,52591.0,IOWA,IA,WARREN,19181,xs,xs,IA,WARREN,0.009277567262360592,52591.0,19181
19183,22542.0,IOWA,IA,WASHINGTON,19183,xs,xs,IA,WASHINGTON,0.002500550534090984,22542.0,19183
19185,6512.0,IOWA,IA,WAYNE,19185,xs,xs,IA,WAYNE,0.06091925351678146,6512.0,19185
19187,36996.0,IOWA,IA,WEBSTER,19187,xs,xs,IA,WEBSTER,0.029269451276095287,36996.0,19187
19189,10662.0,IOWA,IA,WINNEBAGO,19189,xs,xs,IA,WINNEBAGO,0.004532685893611832,10662.0,19189
19191,20045.0,IOWA,IA,WINNESHIEK,19191,xs,xs,IA,WINNESHIEK,0.04562660471383741,20045.0,19191
19193,105912.0,IOWA,IA,WOODBURY,19193,xs,xs,IA,WOODBURY,-0.03560863248467333,105912.0,19193
19195,7436.0,IOWA,IA,WORTH,19195,xs,xs,IA,WORTH,0.04257403432027326,7436.0,19195
19197,12916.0,IOWA,IA,WRIGHT,19197,xs,xs,IA,WRIGHT,0.028135620816351625,12916.0,19197
20001,12533.0,KANSAS,KS,ALLEN,20001,xs,xs,KS,ALLEN,0.042748945634549895,12533.0,20001
20003,7839.0,KANSAS,KS,ANDERSON,20003,xs,xs,KS,ANDERSON,0.03992332640594498,7839.0,20003
20005,16328.0,KANSAS,KS,ATCHISON,20005,xs,xs,KS,ATCHISON,0.029030724886544845,16328.0,20005
20007,4198.0,KANSAS,KS,BARBER,20007,xs,xs,KS,BARBER,0.041202203032734586,4198.0,20007
20009,25427.0,KANSAS,KS,BARTON,20009,xs,xs,KS,BARTON,-0.025891812140220516,25427.0,20009
2001,,,,,,,,,,-0.08679458669819189,,
20011,14335.0,KANSAS,KS,BOURBON,20011,xs,xs,KS,BOURBON,0.014758707577977814,14335.0,20011
20013,9472.0,KANSAS,KS,BROWN,20013,xs,xs,KS,BROWN,-0.023528181504016976,9472.0,20013
20015,67391.0,KANSAS,KS,BUTLER,20015,xs,xs,KS,BUTLER,-0.03828125760919182,67391.0,20015
20017,2571.0,KANSAS,KS,CHASE,20017,xs,xs,KS,CHASE,0.04480694735738511,2571.0,20017
20019,3386.0,KANSAS,KS,CHAUTAUQUA,20019,xs,xs,KS,CHAUTAUQUA,0.02449946629237787,3386.0,20019
2002,,,,,,,,,,-0.03601208252658128,,
20021,19309.0,KANSAS,KS,CHEROKEE,20021,xs,xs,KS,CHEROKEE,0.016305658528054767,19309.0,20021
20023,2614.0,KANSAS,KS,CHEYENNE,20023,xs,xs,KS,CHEYENNE,-0.03394752718463068,2614.0,20023
20025,1979.0,KANSAS,KS,CLARK,20025,xs,xs,KS,CLARK,0.011722083117682414,1979.0,20025
20027,8121.0,KANSAS,KS,CLAY,20027,xs,xs,KS,CLAY,-0.033670104486693164,8121.0,20027
20029,9009.0,KANSAS,KS,CLOUD,20029,xs,xs,KS,CLOUD,-0.0044225745049270015,9009.0,20029
2003,,,,,,,,,,-0.04902202169483655,,
20031,8357.0,KANSAS,KS,COFFEY,20031,xs,xs,KS,COFFEY,-0.01792070400130963,8357.0,20031
20033,1678.0,KANSAS,KS,COMANCHE,20033,xs,xs,KS,COMANCHE,-0.012712611373858596,1678.0,20033
20035,34534.0,KANSAS,KS,COWLEY,20035,xs,xs,KS,COWLEY,0.004358089152001254,34534.0,20035
20037,38948.0,KANSAS,KS,CRAWFORD,20037,xs,xs,KS,CRAWFORD,0.00225723969667721,38948.0,20037
20039,2759.0,KANSAS,KS,DECATUR,20039,xs,xs,KS,DECATUR,-0.015149676152224956,2759.0,20039
2004,,,,,,,,,,-0.05265281875792023,,
20041,18373.0,KANSAS,KS,DICKINSON,20041,xs,xs,KS,DICKINSON,0.0035082923926156306,18373.0,20041
20043,7474.0,KANSAS,KS,DONIPHAN,20043,xs,xs,KS,DONIPHAN,0.019726152170779443,7474.0,20043
20045,118784.0,KANSAS,KS,DOUGLAS,20045,s,s,KS,DOUGLAS,-0.065407813398216,118784.0,20045
20047,2884.0,KANSAS,KS,EDWARDS,20047,xs,xs,KS,EDWARDS,-0.017507386798015778,2884.0,20047
20049,2482.0,KANSAS,KS,ELK,20049,xs,xs,KS,ELK,-0.010979288578516821,2482.0,20049
2005,,,,,,,,,,-0.07741245631080845,,
20051,28948.0,KANSAS,KS,ELLIS,20051,xs,xs,KS,ELLIS,-0.04281174826498191,28948.0,20051
20053,6369.0,KANSAS,KS,ELLSWORTH,20053,xs,xs,KS,ELLSWORTH,-0.014737831221452558,6369.0,20053
20055,38304.0,KANSAS,KS,FINNEY,20055,xs,xs,KS,FINNEY,-0.06386714794095907,38304.0,20055
20057,34215.0,KANSAS,KS,FORD,20057,xs,xs,KS,FORD,-0.06380793701476772,34215.0,20057
20059,26000.0,KANSAS,KS,FRANKLIN,20059,xs,xs,KS,FRANKLIN,-0.007692227570138099,26000.0,20059
2006,,,,,,,,,,-0.01880132347722646,,
20061,36760.0,KANSAS,KS,GEARY,20061,xs,xs,KS,GEARY,-0.06728330054995696,36760.0,20061
20063,2714.0,KANSAS,KS,GOVE,20063,xs,xs,KS,GOVE,0.026885636578720007,2714.0,20063
20065,2403.0,KANSAS,KS,GRAHAM,20065,xs,xs,KS,GRAHAM,-0.014621589693762704,2403.0,20065
20067,7326.0,KANSAS,KS,GRANT,20067,xs,xs,KS,GRANT,-0.0035583924655336885,7326.0,20067
20069,5647.0,KANSAS,KS,GRAY,20069,xs,xs,KS,GRAY,-0.008390085229388222,5647.0,20069
2007,,,,,,,,,,-0.03341427743480507,,
20071,1274.0,KANSAS,KS,GREELEY,20071,xs,xs,KS,GREELEY,0.04094323772950914,1274.0,20071
20073,5977.0,KANSAS,KS,GREENWOOD,20073,xs,xs,KS,GREENWOOD,0.0195710336114836,5977.0,20073
20075,2487.0,KANSAS,KS,HAMILTON,20075,xs,xs,KS,HAMILTON,-0.018238261544431422,2487.0,20075
20077,5472.0,KANSAS,KS,HARPER,20077,xs,xs,KS,HARPER,0.015616137235214267,5472.0,20077
20079,33986.0,KANSAS,KS,HARVEY,20079,xs,xs,KS,HARVEY,-0.04289989624490015,33986.0,20079
2008,,,,,,,,,,-0.03642297479806689,,
20081,3760.0,KANSAS,KS,HASKELL,20081,xs,xs,KS,HASKELL,0.01852457127292917,3760.0,20081
20083,1737.0,KANSAS,KS,HODGEMAN,20083,xs,xs,KS,HODGEMAN,-0.028828574520237238,1737.0,20083
20085,13239.0,KANSAS,KS,JACKSON,20085,xs,xs,KS,JACKSON,-0.016789141003305197,13239.0,20085
20087,18323.0,KANSAS,KS,JEFFERSON,20087,xs,xs,KS,JEFFERSON,-0.0022600156115320513,18323.0,20087
20089,2927.0,KANSAS,KS,JEWELL,20089,xs,xs,KS,JEWELL,0.023618635064418192,2927.0,20089
2009,,,,,,,,,,-0.01895767487507688,,
20091,611149.0,KANSAS,KS,JOHNSON,20091,l,l,KS,JOHNSON,-0.10878035215976778,611149.0,20091
20093,3962.0,KANSAS,KS,KEARNY,20093,xs,xs,KS,KEARNY,-0.06815561056622688,3962.0,20093
20095,7425.0,KANSAS,KS,KINGMAN,20095,xs,xs,KS,KINGMAN,0.022993603355803915,7425.0,20095
20097,2455.0,KANSAS,KS,KIOWA,20097,xs,xs,KS,KIOWA,-0.021156133281889478,2455.0,20097
20099,20170.0,KANSAS,KS,LABETTE,20099,xs,xs,KS,LABETTE,-0.015790956415723145,20170.0,20099
2010,,,,,,,,,,-0.014102378047094966,,
20101,1568.0,KANSAS,KS,LANE,20101,xs,xs,KS,LANE,0.020264384993810447,1568.0,20101
20103,81966.0,KANSAS,KS,LEAVENWORTH,20103,xs,xs,KS,LEAVENWORTH,-0.03349899526852845,81966.0,20103
20105,2949.0,KANSAS,KS,LINCOLN,20105,xs,xs,KS,LINCOLN,-0.014391414639548405,2949.0,20105
20107,9587.0,KANSAS,KS,LINN,20107,xs,xs,KS,LINN,0.003916800314002988,9587.0,20107
20109,2739.0,KANSAS,KS,LOGAN,20109,xs,xs,KS,LOGAN,0.004688891517134586,2739.0,20109
2011,,,,,,,,,,-0.07084344568857753,,
20111,32113.0,KANSAS,KS,LYON,20111,xs,xs,KS,LYON,-0.047989213038258996,32113.0,20111
20113,30184.0,KANSAS,KS,MCPHERSON,20113,xs,xs,KS,MCPHERSON,-0.013956775629737073,30184.0,20113
20115,11793.0,KANSAS,KS,MARION,20115,xs,xs,KS,MARION,-0.015116067544173883,11793.0,20115
20117,10023.0,KANSAS,KS,MARSHALL,20117,xs,xs,KS,MARSHALL,0.004708398566189709,10023.0,20117
20119,4061.0,KANSAS,KS,MEADE,20119,xs,xs,KS,MEADE,-0.010170436444727593,4061.0,20119
2012,,,,,,,,,,-0.05338832482126726,,
20121,34224.0,KANSAS,KS,MIAMI,20121,xs,xs,KS,MIAMI,-0.006557448621915651,34224.0,20121
20123,5773.0,KANSAS,KS,MITCHELL,20123,xs,xs,KS,MITCHELL,0.0051737657925307046,5773.0,20123
20125,31404.0,KANSAS,KS,MONTGOMERY,20125,xs,xs,KS,MONTGOMERY,-0.00407704606930509,31404.0,20125
20127,5369.0,KANSAS,KS,MORRIS,20127,xs,xs,KS,MORRIS,0.01664248710657168,5369.0,20127
20129,2700.0,KANSAS,KS,MORTON,20129,xs,xs,KS,MORTON,0.026487098183773927,2700.0,20129
2013,3427.0,ALASKA,AK,DISTRICT 13,02013,xs,xs,AK,DISTRICT 13,-0.10130645700674246,3427.0,02013
20131,10262.0,KANSAS,KS,NEMAHA,20131,xs,xs,KS,NEMAHA,-0.006148430100069269,10262.0,20131
20133,15905.0,KANSAS,KS,NEOSHO,20133,xs,xs,KS,NEOSHO,-0.002509685436514697,15905.0,20133
20135,2673.0,KANSAS,KS,NESS,20135,xs,xs,KS,NESS,0.053366922708375175,2673.0,20135
20137,5453.0,KANSAS,KS,NORTON,20137,xs,xs,KS,NORTON,-0.017520124705520335,5453.0,20137
20139,15741.0,KANSAS,KS,OSAGE,20139,xs,xs,KS,OSAGE,0.008047728316065372,15741.0,20139
2014,,,,,,,,,,-0.06730300380606336,,
20141,3490.0,KANSAS,KS,OSBORNE,20141,xs,xs,KS,OSBORNE,0.006817515225755244,3490.0,20141
20143,5729.0,KANSAS,KS,OTTAWA,20143,xs,xs,KS,OTTAWA,0.018982405411015923,5729.0,20143
20145,6256.0,KANSAS,KS,PAWNEE,20145,xs,xs,KS,PAWNEE,0.013932536541574725,6256.0,20145
20147,4961.0,KANSAS,KS,PHILLIPS,20147,xs,xs,KS,PHILLIPS,0.02952345549432922,4961.0,20147
20149,25411.0,KANSAS,KS,POTTAWATOMIE,20149,xs,xs,KS,POTTAWATOMIE,-0.03455263958354815,25411.0,20149
2015,,,,,,,,,,-0.1310891181630376,,
20151,9143.0,KANSAS,KS,PRATT,20151,xs,xs,KS,PRATT,-0.012257748883660158,9143.0,20151
20153,2572.0,KANSAS,KS,RAWLINS,20153,xs,xs,KS,RAWLINS,-0.021927035152636498,2572.0,20153
20155,61878.0,KANSAS,KS,RENO,20155,xs,xs,KS,RENO,-0.016322152001382595,61878.0,20155
20157,4664.0,KANSAS,KS,REPUBLIC,20157,xs,xs,KS,REPUBLIC,0.009612097709475687,4664.0,20157
20159,9389.0,KANSAS,KS,RICE,20159,xs,xs,KS,RICE,-0.0312554094847578,9389.0,20159
2016,5214.0,ALASKA,AK,DISTRICT 16,02016,xs,xs,AK,DISTRICT 16,-0.08113498967157504,5214.0,02016
20161,72016.0,KANSAS,KS,RILEY,20161,xs,xs,KS,RILEY,-0.08146109701228219,72016.0,20161
20163,4893.0,KANSAS,KS,ROOKS,20163,xs,xs,KS,ROOKS,0.009908282904834698,4893.0,20163
20165,2938.0,KANSAS,KS,RUSH,20165,xs,xs,KS,RUSH,-0.01228431628097404,2938.0,20165
20167,6678.0,KANSAS,KS,RUSSELL,20167,xs,xs,KS,RUSSELL,-0.03009006849151108,6678.0,20167
20169,54254.0,KANSAS,KS,SALINE,20169,xs,xs,KS,SALINE,-0.03435706389946458,54254.0,20169
2017,,,,,,,,,,-0.08417623943767567,,
20171,5139.0,KANSAS,KS,SCOTT,20171,xs,xs,KS,SCOTT,-0.011234862567975235,5139.0,20171
20173,524821.0,KANSAS,KS,SEDGWICK,20173,m,m,KS,SEDGWICK,-0.06527242292527607,524821.0,20173
20175,21857.0,KANSAS,KS,SEWARD,20175,xs,xs,KS,SEWARD,-0.013183972567834712,21857.0,20175
20177,178709.0,KANSAS,KS,SHAWNEE,20177,s,s,KS,SHAWNEE,-0.056655915236047974,178709.0,20177
20179,2445.0,KANSAS,KS,SHERIDAN,20179,xs,xs,KS,SHERIDAN,0.006718947532776354,2445.0,20179
2018,,,,,,,,,,-0.08333838494847354,,
20181,5897.0,KANSAS,KS,SHERMAN,20181,xs,xs,KS,SHERMAN,0.019913451273662397,5897.0,20181
20183,3567.0,KANSAS,KS,SMITH,20183,xs,xs,KS,SMITH,0.0022951554232879534,3567.0,20183
20185,4049.0,KANSAS,KS,STAFFORD,20185,xs,xs,KS,STAFFORD,0.0077075787560833,4049.0,20185
20187,2084.0,KANSAS,KS,STANTON,20187,xs,xs,KS,STANTON,0.008678729223648207,2084.0,20187
20189,5243.0,KANSAS,KS,STEVENS,20189,xs,xs,KS,STEVENS,0.020633121570704294,5243.0,20189
2019,,,,,,,,,,-5.208170947051949e-05,,
20191,22328.0,KANSAS,KS,SUMNER,20191,xs,xs,KS,SUMNER,-0.0002589935793387843,22328.0,20191
20193,7932.0,KANSAS,KS,THOMAS,20193,xs,xs,KS,THOMAS,-0.0234480966724796,7932.0,20193
20195,2803.0,KANSAS,KS,TREGO,20195,xs,xs,KS,TREGO,-0.006601922455974685,2803.0,20195
20197,6891.0,KANSAS,KS,WABAUNSEE,20197,xs,xs,KS,WABAUNSEE,0.009871132691776918,6891.0,20197
20199,1512.0,KANSAS,KS,WALLACE,20199,xs,xs,KS,WALLACE,0.034135338345864685,1512.0,20199
2020,290893.0,ALASKA,AK,DISTRICT 20,02020,xs,xs,AK,DISTRICT 20,-0.058129918634120314,290893.0,02020
20201,5530.0,KANSAS,KS,WASHINGTON,20201,xs,xs,KS,WASHINGTON,0.001347175153468716,5530.0,20201
20203,2149.0,KANSAS,KS,WICHITA,20203,xs,xs,KS,WICHITA,0.022835333171963068,2149.0,20203
20205,8582.0,KANSAS,KS,WILSON,20205,xs,xs,KS,WILSON,0.003595652425618101,8582.0,20205
20207,3099.0,KANSAS,KS,WOODSON,20207,xs,xs,KS,WOODSON,0.04350215475700603,3099.0,20207
20209,168914.0,KANSAS,KS,WYANDOTTE,20209,s,s,KS,WYANDOTTE,-0.020447104438977348,168914.0,20209
2021,,,,,,,,,,-0.09668312524408193,,
2022,,,,,,,,,,-0.09768240071948511,,
2023,,,,,,,,,,-0.0708660935343723,,
2024,,,,,,,,,,-0.06299445410441896,,
2025,,,,,,,,,,-0.07459147692578705,,
2026,,,,,,,,,,-0.06408804993377554,,
2027,,,,,,,,,,-0.09523514083484586,,
2028,,,,,,,,,,-0.06698373767784552,,
2029,,,,,,,,,,-0.03522316232687561,,
2030,,,,,,,,,,-0.042817671550542835,,
2031,,,,,,,,,,-0.05541309330538749,,
2032,,,,,,,,,,-0.03020686547915255,,
2033,,,,,,,,,,-0.08182396330615471,,
2034,,,,,,,,,,-0.08561168121041102,,
2035,,,,,,,,,,-0.0633274727397883,,
2036,,,,,,,,,,-0.0719765287484597,,
2037,,,,,,,,,,0.05613250612667412,,
2038,,,,,,,,,,0.04051017087861303,,
2039,,,,,,,,,,0.029472823203127774,,
2040,,,,,,,,,,0.1380709930286906,,
2099,,,,,,,,,,-0.040962683845873316,,
21001,18883.0,KENTUCKY,KY,ADAIR,21001,xs,xs,KY,ADAIR,0.02600831297420736,18883.0,21001
21003,20574.0,KENTUCKY,KY,ALLEN,21003,xs,xs,KY,ALLEN,0.002798747086653064,20574.0,21003
21005,23883.0,KENTUCKY,KY,ANDERSON,21005,xs,xs,KY,ANDERSON,-0.0143962121119946,23883.0,21005
21007,7713.0,KENTUCKY,KY,BALLARD,21007,xs,xs,KY,BALLARD,0.02724150120695057,7713.0,21007
21009,44505.0,KENTUCKY,KY,BARREN,21009,xs,xs,KY,BARREN,-0.02300916098211525,44505.0,21009
21011,12716.0,KENTUCKY,KY,BATH,21011,xs,xs,KY,BATH,0.05363455007194784,12716.0,21011
21013,23984.0,KENTUCKY,KY,BELL,21013,xs,xs,KY,BELL,0.010379131164305333,23984.0,21013
21015,136468.0,KENTUCKY,KY,BOONE,21015,s,s,KY,BOONE,-0.060332488125118766,136468.0,21015
21017,20286.0,KENTUCKY,KY,BOURBON,21017,xs,xs,KY,BOURBON,-0.015460163671777216,20286.0,21017
21019,48206.0,KENTUCKY,KY,BOYD,21019,xs,xs,KY,BOYD,-0.03837528640768045,48206.0,21019
21021,30753.0,KENTUCKY,KY,BOYLE,21021,xs,xs,KY,BOYLE,-0.04331495778023811,30753.0,21021
21023,8400.0,KENTUCKY,KY,BRACKEN,21023,xs,xs,KY,BRACKEN,0.04340302505486815,8400.0,21023
21025,13693.0,KENTUCKY,KY,BREATHITT,21025,xs,xs,KY,BREATHITT,0.09590725780010834,13693.0,21025
21027,20447.0,KENTUCKY,KY,BRECKINRIDGE,21027,xs,xs,KY,BRECKINRIDGE,0.009147869934704844,20447.0,21027
21029,82366.0,KENTUCKY,KY,BULLITT,21029,xs,xs,KY,BULLITT,-0.01745559952993536,82366.0,21029
21031,12316.0,KENTUCKY,KY,BUTLER,21031,xs,xs,KY,BUTLER,0.009660515946205317,12316.0,21031
21033,12635.0,KENTUCKY,KY,CALDWELL,21033,xs,xs,KY,CALDWELL,-0.003138491901279128,12635.0,21033
21035,37596.0,KENTUCKY,KY,CALLOWAY,21035,xs,xs,KY,CALLOWAY,-0.03147244339535521,37596.0,21035
21037,93127.0,KENTUCKY,KY,CAMPBELL,21037,s,s,KY,CAMPBELL,-0.05792643055319052,93127.0,21037
21039,4807.0,KENTUCKY,KY,CARLISLE,21039,xs,xs,KY,CARLISLE,0.0039262906696817534,4807.0,21039
21041,10825.0,KENTUCKY,KY,CARROLL,21041,xs,xs,KY,CARROLL,0.06006238854986612,10825.0,21041
21043,26609.0,KENTUCKY,KY,CARTER,21043,xs,xs,KY,CARTER,0.012656681164784356,26609.0,21043
21045,15918.0,KENTUCKY,KY,CASEY,21045,xs,xs,KY,CASEY,0.0013928597022714317,15918.0,21045
21047,72762.0,KENTUCKY,KY,CHRISTIAN,21047,xs,xs,KY,CHRISTIAN,-0.02907373476205455,72762.0,21047
21049,37035.0,KENTUCKY,KY,CLARK,21049,xs,xs,KY,CLARK,-0.05016974496283144,37035.0,21049
21051,20312.0,KENTUCKY,KY,CLAY,21051,xs,xs,KY,CLAY,0.015236539877219402,20312.0,21051
21053,9232.0,KENTUCKY,KY,CLINTON,21053,xs,xs,KY,CLINTON,0.014477031055796785,9232.0,21053
21055,9003.0,KENTUCKY,KY,CRITTENDEN,21055,xs,xs,KY,CRITTENDEN,-0.02091836275881387,9003.0,21055
21057,5856.0,KENTUCKY,KY,CUMBERLAND,21057,xs,xs,KY,CUMBERLAND,0.016947493611386588,5856.0,21057
21059,103405.0,KENTUCKY,KY,DAVIESS,21059,s,s,KY,DAVIESS,-0.04283077320649026,103405.0,21059
21061,12152.0,KENTUCKY,KY,EDMONSON,21061,xs,xs,KY,EDMONSON,-0.014487652687490082,12152.0,21061
21063,7334.0,KENTUCKY,KY,ELLIOTT,21063,xs,xs,KY,ELLIOTT,0.07085598004847549,7334.0,21063
21065,14161.0,KENTUCKY,KY,ESTILL,21065,xs,xs,KY,ESTILL,0.008693326742652552,14161.0,21065
21067,322627.0,KENTUCKY,KY,FAYETTE,21067,m,m,KY,FAYETTE,-0.11326672787377556,322627.0,21067
21069,15101.0,KENTUCKY,KY,FLEMING,21069,xs,xs,KY,FLEMING,0.035604872001005594,15101.0,21069
21071,35798.0,KENTUCKY,KY,FLOYD,21071,xs,xs,KY,FLOYD,0.029304835272935204,35798.0,21071
21073,51594.0,KENTUCKY,KY,FRANKLIN,21073,xs,xs,KY,FRANKLIN,-0.03658279447691132,51594.0,21073
21075,6511.0,KENTUCKY,KY,FULTON,21075,xs,xs,KY,FULTON,0.010867857547883386,6511.0,21075
21077,8673.0,KENTUCKY,KY,GALLATIN,21077,xs,xs,KY,GALLATIN,0.04668039958399628,8673.0,21077
21079,16963.0,KENTUCKY,KY,GARRARD,21079,xs,xs,KY,GARRARD,-0.01810894233569804,16963.0,21079
21081,25015.0,KENTUCKY,KY,GRANT,21081,xs,xs,KY,GRANT,0.02655116949570424,25015.0,21081
21083,36528.0,KENTUCKY,KY,GRAVES,21083,xs,xs,KY,GRAVES,0.0030380227936139814,36528.0,21083
21085,26460.0,KENTUCKY,KY,GRAYSON,21085,xs,xs,KY,GRAYSON,-0.003322375634771557,26460.0,21085
21087,11132.0,KENTUCKY,KY,GREEN,21087,xs,xs,KY,GREEN,0.01033101819379878,11132.0,21087
21089,35877.0,KENTUCKY,KY,GREENUP,21089,xs,xs,KY,GREENUP,-0.003980023684374501,35877.0,21089
21091,9101.0,KENTUCKY,KY,HANCOCK,21091,xs,xs,KY,HANCOCK,0.03161752109583371,9101.0,21091
21093,110829.0,KENTUCKY,KY,HARDIN,21093,s,s,KY,HARDIN,-0.06216159651728548,110829.0,21093
21095,26754.0,KENTUCKY,KY,HARLAN,21095,xs,xs,KY,HARLAN,-0.003492656322036658,26754.0,21095
21097,18719.0,KENTUCKY,KY,HARRISON,21097,xs,xs,KY,HARRISON,0.006893237564130794,18719.0,21097
21099,19290.0,KENTUCKY,KY,HART,21099,xs,xs,KY,HART,0.03595280700803205,19290.0,21099
21101,44678.0,KENTUCKY,KY,HENDERSON,21101,xs,xs,KY,HENDERSON,-0.03052617065783325,44678.0,21101
21103,15698.0,KENTUCKY,KY,HENRY,21103,xs,xs,KY,HENRY,0.02065390163866998,15698.0,21103
21105,4529.0,KENTUCKY,KY,HICKMAN,21105,xs,xs,KY,HICKMAN,0.0111316245024764,4529.0,21105
21107,45369.0,KENTUCKY,KY,HOPKINS,21107,xs,xs,KY,HOPKINS,-0.059345194461054296,45369.0,21107
21109,12963.0,KENTUCKY,KY,JACKSON,21109,xs,xs,KY,JACKSON,-0.008063105757759259,12963.0,21109
21111,782845.0,KENTUCKY,KY,JEFFERSON,21111,l,l,KY,JEFFERSON,-0.06786683217713246,782845.0,21111
21113,53024.0,KENTUCKY,KY,JESSAMINE,21113,xs,xs,KY,JESSAMINE,-0.07508094325468434,53024.0,21113
21115,22648.0,KENTUCKY,KY,JOHNSON,21115,xs,xs,KY,JOHNSON,-0.038363217285371176,22648.0,21115
21117,169271.0,KENTUCKY,KY,KENTON,21117,s,s,KY,KENTON,-0.06720469518571484,169271.0,21117
21119,14158.0,KENTUCKY,KY,KNOTT,21119,xs,xs,KY,KNOTT,-0.0013627109962597306,14158.0,21119
21121,30185.0,KENTUCKY,KY,KNOX,21121,xs,xs,KY,KNOX,-0.005940191052825727,30185.0,21121
21123,14873.0,KENTUCKY,KY,LARUE,21123,xs,xs,KY,LARUE,0.019653583344661274,14873.0,21123
21125,62727.0,KENTUCKY,KY,LAUREL,21125,xs,xs,KY,LAUREL,-0.023006893150204655,62727.0,21125
21127,16303.0,KENTUCKY,KY,LAWRENCE,21127,xs,xs,KY,LAWRENCE,0.007788399963733372,16303.0,21127
21129,7368.0,KENTUCKY,KY,LEE,21129,xs,xs,KY,LEE,-0.0007068973467447837,7368.0,21129
21131,10468.0,KENTUCKY,KY,LESLIE,21131,xs,xs,KY,LESLIE,0.0006818283197472796,10468.0,21131
21133,21465.0,KENTUCKY,KY,LETCHER,21133,xs,xs,KY,LETCHER,-0.035536904824824855,21465.0,21133
21135,13087.0,KENTUCKY,KY,LEWIS,21135,xs,xs,KY,LEWIS,0.03228297208937814,13087.0,21135
21137,24255.0,KENTUCKY,KY,LINCOLN,21137,xs,xs,KY,LINCOLN,-0.0010927245718682643,24255.0,21137
21139,8871.0,KENTUCKY,KY,LIVINGSTON,21139,xs,xs,KY,LIVINGSTON,0.03622136728727021,8871.0,21139
21141,27513.0,KENTUCKY,KY,LOGAN,21141,xs,xs,KY,LOGAN,0.022932451650559293,27513.0,21141
21143,8679.0,KENTUCKY,KY,LYON,21143,xs,xs,KY,LYON,0.03474731806466064,8679.0,21143
21145,67917.0,KENTUCKY,KY,MCCRACKEN,21145,xs,xs,KY,MCCRACKEN,-0.05468718890459978,67917.0,21145
21147,16840.0,KENTUCKY,KY,MCCREARY,21147,xs,xs,KY,MCCREARY,0.014751284418874522,16840.0,21147
21149,9136.0,KENTUCKY,KY,MCLEAN,21149,xs,xs,KY,MCLEAN,0.011040635849173697,9136.0,21149
21151,92993.0,KENTUCKY,KY,MADISON,21151,xs,xs,KY,MADISON,-0.0432585930982089,92993.0,21151
